2025-08-15 16:31:29.489 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-08-15 16:31:30.466 [main] INFO  c.m.p.controller.EmpresaController - Recebendo requisição para cadastrar empresa: CNPJ=12345678000195, Razão Social=Empresa Teste Ltda, Nome Fantasia=Empresa Teste, Telefone=11999999999, Email=empresa@teste.com, Endereco=Rua Teste, 100, Sala 1, Centro, Cidade=São Paulo, Estado=SP, CEP=01001000
2025-08-15 16:32:16.240 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-08-15 16:32:16.252 [main] INFO  c.m.p.c.EmpresaControllerTest - Starting EmpresaControllerTest using Java 24.0.2 with PID 26224 (started by luishenrique in /Users/luishenrique/Documents/particular/MyPetAdmin/Backend/MS/ps_empresa)
2025-08-15 16:32:16.252 [main] INFO  c.m.p.c.EmpresaControllerTest - No active profile set, falling back to 1 default profile: "default"
2025-08-15 16:32:16.978 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-08-15 16:32:16.978 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-08-15 16:32:16.979 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-08-15 16:32:16.991 [main] INFO  c.m.p.c.EmpresaControllerTest - Started EmpresaControllerTest in 0.934 seconds (process running for 1.421)
2025-08-15 16:32:17.104 [main] INFO  c.m.p.controller.EmpresaController - Recebendo requisição para cadastrar empresa: CNPJ=17395568000151, Razão Social=Empresa Teste, Nome Fantasia=Fantasia Teste, Telefone=41999999999, Email=teste@empresa.com, Endereco=Rua A, 123, Bloco A, Bairro Central, Cidade=Curitiba, Estado=PR, CEP=01001000
2025-08-15 16:32:17.105 [main] INFO  c.m.p.controller.EmpresaController - Empresa cadastrada com sucesso: id=4a0d7671-3a59-4c2a-819b-8f0bb4ebffe9, CNPJ=17395568000151, Status=AGUARDANDO_PAGAMENTO
2025-08-15 16:33:16.496 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-08-15 16:33:16.507 [main] INFO  c.m.p.c.EmpresaControllerTest - Starting EmpresaControllerTest using Java 24.0.2 with PID 26434 (started by luishenrique in /Users/luishenrique/Documents/particular/MyPetAdmin/Backend/MS/ps_empresa)
2025-08-15 16:33:16.508 [main] INFO  c.m.p.c.EmpresaControllerTest - No active profile set, falling back to 1 default profile: "default"
2025-08-15 16:33:17.223 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-08-15 16:33:17.223 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-08-15 16:33:17.224 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-08-15 16:33:17.235 [main] INFO  c.m.p.c.EmpresaControllerTest - Started EmpresaControllerTest in 0.917 seconds (process running for 1.336)
2025-08-15 16:33:17.264 [main] INFO  c.m.p.controller.EmpresaController - Recebendo requisição para atualização do status da empresa com id $c056cb1f-5ef7-4ba4-8f5a-87c4355d9cb4 para o status $ATIVO.
2025-08-15 16:33:17.265 [main] INFO  c.m.p.controller.EmpresaController - Status da empresa com o id $c056cb1f-5ef7-4ba4-8f5a-87c4355d9cb4 foi alterado para $ATIVO com sucesso.
2025-08-15 16:33:17.301 [main] INFO  c.m.p.controller.EmpresaController - Recebendo requisição para atualização do status da empresa com id $47de242c-5280-4930-9ff2-801c4288b8b6 para o status $INATIVO.
2025-08-15 16:33:17.365 [main] INFO  c.m.p.controller.EmpresaController - Recebendo requisição para cadastrar empresa: CNPJ=17395568000151, Razão Social=Empresa Teste, Nome Fantasia=Fantasia Teste, Telefone=41999999999, Email=teste@empresa.com, Endereco=Rua A, 123, Bloco A, Bairro Central, Cidade=Curitiba, Estado=PR, CEP=01001000
2025-08-15 16:33:17.366 [main] INFO  c.m.p.controller.EmpresaController - Empresa cadastrada com sucesso: id=bf7fc44e-aa75-4bc0-b18b-5118031f0ad6, CNPJ=17395568000151, Status=AGUARDANDO_PAGAMENTO
2025-08-15 16:38:12.329 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-08-15 16:38:12.342 [main] INFO  c.m.p.c.EmpresaControllerTest - Starting EmpresaControllerTest using Java 24.0.2 with PID 27058 (started by luishenrique in /Users/luishenrique/Documents/particular/MyPetAdmin/Backend/MS/ps_empresa)
2025-08-15 16:38:12.343 [main] INFO  c.m.p.c.EmpresaControllerTest - No active profile set, falling back to 1 default profile: "default"
2025-08-15 16:38:13.078 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-08-15 16:38:13.079 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-08-15 16:38:13.079 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-08-15 16:38:13.090 [main] INFO  c.m.p.c.EmpresaControllerTest - Started EmpresaControllerTest in 0.95 seconds (process running for 1.365)
2025-08-15 16:38:13.121 [main] INFO  c.m.p.controller.EmpresaController - Recebendo requisição para atualização do status da empresa com id $40752835-beb9-4e44-870a-de6aa610def5 para o status $ATIVO.
2025-08-15 16:38:13.122 [main] INFO  c.m.p.controller.EmpresaController - Status da empresa com o id $40752835-beb9-4e44-870a-de6aa610def5 foi alterado para $ATIVO com sucesso.
2025-08-15 16:38:13.161 [main] INFO  c.m.p.controller.EmpresaController - Recebendo requisição para atualização do status da empresa com id $1660a571-dae4-4b73-9dda-cdb32c296ccb para o status $INATIVO.
2025-08-15 16:38:13.223 [main] INFO  c.m.p.controller.EmpresaController - Recebendo requisição para cadastrar empresa: CNPJ=17395568000151, Razão Social=Empresa Teste, Nome Fantasia=Fantasia Teste, Telefone=41999999999, Email=teste@empresa.com, Endereco=Rua A, 123, Bloco A, Bairro Central, Cidade=Curitiba, Estado=PR, CEP=01001000
2025-08-15 16:38:13.224 [main] INFO  c.m.p.controller.EmpresaController - Empresa cadastrada com sucesso: id=8504583c-2b46-495b-9aad-3c2eaff89821, CNPJ=17395568000151, Status=AGUARDANDO_PAGAMENTO
2025-08-15 16:42:20.111 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-08-15 16:42:20.125 [main] INFO  c.m.p.c.EmpresaControllerTest - Starting EmpresaControllerTest using Java 24.0.2 with PID 27697 (started by luishenrique in /Users/luishenrique/Documents/particular/MyPetAdmin/Backend/MS/ps_empresa)
2025-08-15 16:42:20.125 [main] INFO  c.m.p.c.EmpresaControllerTest - No active profile set, falling back to 1 default profile: "default"
2025-08-15 16:42:20.904 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-08-15 16:42:20.904 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-08-15 16:42:20.905 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-08-15 16:42:20.917 [main] INFO  c.m.p.c.EmpresaControllerTest - Started EmpresaControllerTest in 0.992 seconds (process running for 1.416)
2025-08-15 16:42:20.957 [main] INFO  c.m.p.controller.EmpresaController - Recebendo requisição para atualização do status da empresa com id $695e92cf-3d43-4bb8-81a5-1bc58274b933 para o status $ATIVO.
2025-08-15 16:42:20.959 [main] INFO  c.m.p.controller.EmpresaController - Status da empresa com o id $695e92cf-3d43-4bb8-81a5-1bc58274b933 foi alterado para $ATIVO com sucesso.
2025-08-15 16:42:21.014 [main] INFO  c.m.p.controller.EmpresaController - Recebendo requisição para atualização do status da empresa com id $0ca3f663-ae2f-4e64-8380-66ab7cd416fe para o status $INATIVO.
2025-08-15 16:42:21.096 [main] INFO  c.m.p.controller.EmpresaController - Recebendo requisição para cadastrar empresa: CNPJ=17395568000151, Razão Social=Empresa Teste, Nome Fantasia=Fantasia Teste, Telefone=41999999999, Email=teste@empresa.com, Endereco=Rua A, 123, Bloco A, Bairro Central, Cidade=Curitiba, Estado=PR, CEP=01001000
2025-08-15 16:42:21.096 [main] INFO  c.m.p.controller.EmpresaController - Empresa cadastrada com sucesso: id=caaba690-5944-43b2-80f7-f2f48cbc6a96, CNPJ=17395568000151, Status=AGUARDANDO_PAGAMENTO
