2026-02-15 12:50:09.138 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2026-02-15 12:57:10.751 [main] INFO  c.m.p.controller.EmpresaController - Buscando empresa com id 131229be-a8e1-4bc1-ad47-9b143273baf5 para excluir.
2026-02-15 12:57:10.876 [main] INFO  c.m.p.s.impl.EmpresaServiceImpl - Status da empresa 819be19e-63b5-465e-8f07-2bb4ee1d4e51 atualizado para ATIVO
2026-02-15 12:57:10.925 [main] INFO  c.m.p.s.impl.EmpresaServiceImpl - buscando a empresa com o id d48b8c72-5338-439b-b4f7-c977fe5c84db
2026-02-15 12:57:10.935 [main] INFO  c.m.p.s.impl.EmpresaServiceImpl - Busca de empresas realizada com filtros: | Total resultados: 0
2026-02-15 12:57:10.951 [main] INFO  c.m.p.s.impl.EmpresaServiceImpl - Empresa salva no banco com ID: d26c817b-35a4-415b-93c9-58ed16e2f0c6
2026-02-15 12:57:10.955 [main] INFO  c.m.p.s.impl.EmpresaServiceImpl - Empresa com o id 85ee4bb8-94fc-4a39-800d-87c539e82071 foi encontrada com sucesso
2026-02-15 12:57:10.956 [main] INFO  c.m.p.s.impl.EmpresaServiceImpl - buscando a empresa com o id eb1f27b1-5cfe-4129-98ca-4d5e26b04f4f
2026-02-15 12:57:10.957 [main] INFO  c.m.p.s.impl.EmpresaServiceImpl - Atualizando a empresa eb1f27b1-5cfe-4129-98ca-4d5e26b04f4f com os dados fornecidos
2026-02-15 12:57:10.957 [main] INFO  c.m.p.s.impl.EmpresaServiceImpl - Salvando os dados no banco de dados
2026-02-15 12:57:10.960 [main] INFO  c.m.p.s.impl.EmpresaServiceImpl - buscando a empresa com o id 8349437a-5c7e-4713-b9f5-02a35967deb8
2026-02-15 12:57:10.960 [main] INFO  c.m.p.s.impl.EmpresaServiceImpl - Atualizando a empresa 8349437a-5c7e-4713-b9f5-02a35967deb8 com os dados fornecidos
2026-02-15 12:57:10.960 [main] INFO  c.m.p.s.impl.EmpresaServiceImpl - Salvando os dados no banco de dados
2026-02-15 12:57:10.960 [main] INFO  c.m.p.s.impl.EmpresaServiceImpl - Empresa 8349437a-5c7e-4713-b9f5-02a35967deb8 atualizada com sucesso.
2026-02-15 12:57:10.961 [main] INFO  c.m.p.s.impl.EmpresaServiceImpl - Empresa com o id f512de24-7e15-4561-aadc-1a8e958a7d17 foi excluida com sucesso
2026-02-15 12:57:10.965 [main] INFO  c.m.p.s.impl.EmpresaServiceImpl - Busca de empresas realizada com filtros: CNPJ=34222351000169 Razão Social=Pet Shop Status=ATIVO | Total resultados: 2
2026-02-15 12:57:10.985 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.mypetadmin.ps_empresa.exception.GlobalExceptionHandlerIntegrationTest]: GlobalExceptionHandlerIntegrationTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2026-02-15 12:57:11.000 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.mypetadmin.ps_empresa.PsEmpresaApplication for test class com.mypetadmin.ps_empresa.exception.GlobalExceptionHandlerIntegrationTest
2026-02-15 12:57:11.006 [main] INFO  c.m.p.controller.EmpresaController - Recebendo requisição para cadastrar empresa: CNPJ=12345678000195, Razão Social=Empresa Teste Ltda, Nome Fantasia=Empresa Teste, Telefone=11999999999, Email=empresa@teste.com, Endereco=Rua Teste, 100, Sala 1, Centro, Cidade=São Paulo, Estado=SP, CEP=01001000
2026-02-15 12:57:11.017 [main] INFO  c.m.p.controller.EmpresaController - Recebendo requisição para cadastrar empresa: CNPJ=12345678000195, Razão Social=Empresa Teste Ltda, Nome Fantasia=Empresa Teste, Telefone=11999999999, Email=empresa@teste.com, Endereco=Rua Teste, 100, Sala 1, Centro, Cidade=São Paulo, Estado=SP, CEP=01001000
2026-02-15 12:57:11.024 [main] INFO  c.m.p.controller.EmpresaController - Recebendo requisição para cadastrar empresa: CNPJ=12345678000195, Razão Social=Empresa Teste Ltda, Nome Fantasia=Empresa Teste, Telefone=11999999999, Email=empresa@teste.com, Endereco=Rua Teste, 100, Sala 1, Centro, Cidade=São Paulo, Estado=SP, CEP=01001000
2026-02-15 12:57:11.024 [main] INFO  c.m.p.controller.EmpresaController - Empresa cadastrada com sucesso: id=c6f38117-d6d0-4f17-80f8-94688325f027, CNPJ=12345678000195, Status=AGUARDANDO_PAGAMENTO
2026-02-15 12:57:11.029 [main] INFO  c.m.p.controller.EmpresaController - Recebendo requisição para cadastrar empresa: CNPJ=12345678000195, Razão Social=Empresa Teste Ltda, Nome Fantasia=Empresa Teste, Telefone=11999999999, Email=empresa@teste.com, Endereco=Rua Teste, 100, Sala 1, Centro, Cidade=São Paulo, Estado=SP, CEP=01001000
2026-02-15 12:57:11.034 [main] INFO  c.m.p.controller.EmpresaController - Recebendo requisição para cadastrar empresa: CNPJ=12345678000195, Razão Social=Empresa Teste Ltda, Nome Fantasia=Empresa Teste, Telefone=11999999999, Email=empresa@teste.com, Endereco=Rua Teste, 100, Sala 1, Centro, Cidade=São Paulo, Estado=SP, CEP=01001000
2026-02-15 12:57:11.039 [main] INFO  c.m.p.controller.EmpresaController - Recebendo requisição para cadastrar empresa: CNPJ=12345678000195, Razão Social=Empresa Teste Ltda, Nome Fantasia=Empresa Teste, Telefone=11999999999, Email=empresa@teste.com, Endereco=Rua Teste, 100, Sala 1, Centro, Cidade=São Paulo, Estado=SP, CEP=01001000
2026-02-15 12:57:11.182 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-02-15 12:57:11.183 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-02-15 12:57:11.184 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-02-15 14:32:50.072 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2026-02-15 14:32:50.089 [restartedMain] INFO  c.m.ps_empresa.PsEmpresaApplication - Starting PsEmpresaApplication using Java 24.0.2 with PID 55364 (/Users/luishenrique/Documents/particular/MyPetAdmin/Backend/MS/PS_Empresa/target/classes started by luishenrique in /Users/luishenrique/Documents/particular/MyPetAdmin/Backend/MS/PS_Empresa)
2026-02-15 14:32:50.089 [restartedMain] INFO  c.m.ps_empresa.PsEmpresaApplication - No active profile set, falling back to 1 default profile: "default"
2026-02-15 14:32:50.108 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2026-02-15 14:32:50.108 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2026-02-15 14:32:50.453 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-02-15 14:32:50.486 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 25 ms. Found 1 JPA repository interface.
2026-02-15 14:32:50.711 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8081 (http)
2026-02-15 14:32:50.719 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2026-02-15 14:32:50.720 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-02-15 14:32:50.721 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.42]
2026-02-15 14:32:50.740 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-02-15 14:32:50.740 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 632 ms
2026-02-15 14:32:50.780 [restartedMain] INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
2026-02-15 14:33:33.004 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2026-02-15 14:33:33.023 [restartedMain] INFO  c.m.ps_empresa.PsEmpresaApplication - Starting PsEmpresaApplication using Java 24.0.2 with PID 55968 (/Users/luishenrique/Documents/particular/MyPetAdmin/Backend/MS/PS_Empresa/target/classes started by luishenrique in /Users/luishenrique/Documents/particular/MyPetAdmin/Backend/MS/PS_Empresa)
2026-02-15 14:33:33.024 [restartedMain] INFO  c.m.ps_empresa.PsEmpresaApplication - No active profile set, falling back to 1 default profile: "default"
2026-02-15 14:33:33.042 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2026-02-15 14:33:33.042 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2026-02-15 14:33:33.380 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-02-15 14:33:33.411 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 24 ms. Found 1 JPA repository interface.
2026-02-15 14:33:33.626 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8081 (http)
2026-02-15 14:33:33.634 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2026-02-15 14:33:33.635 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-02-15 14:33:33.635 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.42]
